antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({2571, 1198})",frozenset({260}),0.23934426229508196,0.3918032786885246,0.2,0.8356164383561645,2.1327448845073653,0.10622413329750069,3.699863387978145
"frozenset({50, 318})",frozenset({296}),0.2573770491803279,0.47540983606557374,0.21475409836065573,0.8343949044585987,1.7551065231715353,0.09239451760279493,3.167717528373265
"frozenset({296, 50})",frozenset({318}),0.2573770491803279,0.5131147540983606,0.21475409836065573,0.8343949044585987,1.6261370342483874,0.08269013705993011,2.940037831021437
"frozenset({593, 2571})",frozenset({296}),0.2459016393442623,0.47540983606557374,0.20491803278688525,0.8333333333333334,1.752873563218391,0.08801397473797368,3.147540983606558
"frozenset({356, 2959})",frozenset({318}),0.24262295081967214,0.5131147540983606,0.20163934426229507,0.831081081081081,1.6196787842155256,0.07714592851384036,2.8823606557377044
frozenset({1210}),frozenset({1196}),0.30491803278688523,0.3344262295081967,0.25245901639344265,0.827956989247312,2.4757537423571585,0.1504864283794679,3.8686475409836096
frozenset({364}),frozenset({356}),0.2721311475409836,0.521311475409836,0.22459016393442624,0.8253012048192772,1.5831249526407518,0.0827250739048643,2.740079140757491
"frozenset({296, 110})",frozenset({356}),0.26229508196721313,0.521311475409836,0.21639344262295082,0.825,1.5825471698113207,0.07965600644987908,2.735362997658079
"frozenset({1196, 260})",frozenset({2571}),0.2983606557377049,0.43278688524590164,0.2459016393442623,0.8241758241758241,1.9043456543456543,0.11677506046761621,3.226024590163934
frozenset({5952}),"frozenset({4993, 7153})",0.28852459016393445,0.2540983606557377,0.23770491803278687,0.8238636363636362,3.242302052785923,0.16439129266326255,4.234796404019035
frozenset({7153}),"frozenset({5952, 4993})",0.28852459016393445,0.2573770491803279,0.23770491803278687,0.8238636363636362,3.200998841922408,0.16344531040042998,4.216181914331039
"frozenset({296, 593, 356})",frozenset({318}),0.24918032786885247,0.5131147540983606,0.20491803278688525,0.8223684210526315,1.602698839751135,0.07705993012631016,2.7409836065573767
frozenset({2028}),frozenset({2571}),0.3,0.43278688524590164,0.2459016393442623,0.819672131147541,1.893939393939394,0.11606557377049181,3.145454545454546
frozenset({150}),frozenset({356}),0.3081967213114754,0.521311475409836,0.25245901639344265,0.8191489361702129,1.571323431018333,0.09179252889008335,2.6468659594985557
frozenset({480}),frozenset({356}),0.3622950819672131,0.521311475409836,0.2967213114754098,0.8190045248868778,1.5710464156635078,0.10785272776135446,2.6447540983606554
"frozenset({480, 589})",frozenset({356}),0.25245901639344265,0.521311475409836,0.20655737704918034,0.8181818181818181,1.569468267581475,0.07494759473259877,2.632786885245901
"frozenset({1210, 1196})","frozenset({2571, 260})",0.25245901639344265,0.2754098360655738,0.20655737704918034,0.8181818181818181,2.9707792207792205,0.1370276807309863,3.9852459016393427
"frozenset({593, 318})",frozenset({296}),0.31475409836065577,0.47540983606557374,0.2573770491803279,0.8177083333333334,1.7200071839080462,0.10773985487772106,2.877751756440282
"frozenset({110, 318})",frozenset({296}),0.260655737704918,0.47540983606557374,0.21311475409836064,0.8176100628930818,1.719800477119931,0.08919645256651439,2.876201243640476
"frozenset({2571, 1196})",frozenset({1210}),0.26557377049180325,0.30491803278688523,0.21639344262295082,0.8148148148148149,2.6722421346077265,0.13541521096479442,3.7534426229508213
frozenset({2762}),frozenset({2571}),0.2721311475409836,0.43278688524590164,0.22131147540983606,0.8132530120481928,1.879107338444688,0.10353668368718086,3.0373347435219467
"frozenset({296, 110})",frozenset({318}),0.26229508196721313,0.5131147540983606,0.21311475409836064,0.8124999999999999,1.5834664536741214,0.07852727761354475,2.5967213114754086
"frozenset({296, 2571})",frozenset({356}),0.27049180327868855,0.521311475409836,0.21967213114754097,0.812121212121212,1.557842576710501,0.07866165009406073,2.54785827604442
frozenset({590}),frozenset({356}),0.25245901639344265,0.521311475409836,0.20491803278688525,0.8116883116883117,1.5570121702197175,0.07330825047030368,2.54200113058225
"frozenset({356, 527})",frozenset({318}),0.2573770491803279,0.5131147540983606,0.2081967213114754,0.8089171974522292,1.576483995034696,0.07613276001074978,2.548032786885245
"frozenset({260, 1198})",frozenset({2571}),0.24754098360655738,0.43278688524590164,0.2,0.8079470198675497,1.8668472807545655,0.09286750873421125,2.953420011305823
frozenset({3578}),frozenset({2571}),0.25573770491803277,0.43278688524590164,0.20655737704918034,0.8076923076923078,1.8662587412587415,0.09587745229776944,2.9495081967213137
"frozenset({4993, 7153})",frozenset({2571}),0.2540983606557377,0.43278688524590164,0.20491803278688525,0.8064516129032259,1.8633919843597264,0.09494759473259877,2.930601092896176
"frozenset({2571, 2959})",frozenset({356}),0.26885245901639343,0.521311475409836,0.21639344262295082,0.8048780487804879,1.5439484583525083,0.0762375705455523,2.453278688524591
"frozenset({593, 356})",frozenset({296}),0.30983606557377047,0.47540983606557374,0.24918032786885247,0.8042328042328043,1.6916621054552092,0.10188121472722389,2.679663269827205
"frozenset({318, 2959})",frozenset({2571}),0.2573770491803279,0.43278688524590164,0.20655737704918034,0.802547770700637,1.8543717429067748,0.09516796560064499,2.872659968270757
"frozenset({1196, 260})",frozenset({1210}),0.2983606557377049,0.30491803278688523,0.23934426229508196,0.8021978021978021,2.630863759896018,0.14836871808653587,3.5140255009107455
"frozenset({296, 47})",frozenset({318}),0.2639344262295082,0.5131147540983606,0.21147540983606558,0.8012422360248448,1.5615264024765347,0.07604676162321958,2.449641393442624
"frozenset({296, 593})",frozenset({318}),0.32131147540983607,0.5131147540983606,0.2573770491803279,0.8010204081632654,1.5610940861967793,0.09250739048642842,2.4469104665825987
"frozenset({296, 593, 318})",frozenset({356}),0.2573770491803279,0.521311475409836,0.20491803278688525,0.7961783439490445,1.5272603453110605,0.0707444235420586,2.3485655737704914
"frozenset({296, 50})",frozenset({356}),0.2573770491803279,0.521311475409836,0.20491803278688525,0.7961783439490445,1.5272603453110605,0.0707444235420586,2.3485655737704914
"frozenset({296, 47})",frozenset({593}),0.2639344262295082,0.4426229508196721,0.2098360655737705,0.7950310559006212,1.7961812744421441,0.0930126310131685,2.7193243914555394
frozenset({1196}),frozenset({2571}),0.3344262295081967,0.43278688524590164,0.26557377049180325,0.7941176470588235,1.834893048128342,0.12083848427841976,2.7550351288056203
"frozenset({1210, 260})",frozenset({2571}),0.27049180327868855,0.43278688524590164,0.21475409836065573,0.7939393939393938,1.8344811753902661,0.09768879333512495,2.7526518804243
"frozenset({318, 527})",frozenset({356}),0.26229508196721313,0.521311475409836,0.2081967213114754,0.79375,1.5226022012578617,0.07145928513840366,2.3209140586189765
"frozenset({356, 589})",frozenset({296}),0.26229508196721313,0.47540983606557374,0.2081967213114754,0.79375,1.6696120689655172,0.08349905939263638,2.543467461500248
frozenset({50}),frozenset({318}),0.3262295081967213,0.5131147540983606,0.2573770491803279,0.7889447236180905,1.5375600044953204,0.08998387530233812,2.3069086651053876
frozenset({50}),frozenset({296}),0.3262295081967213,0.47540983606557374,0.2573770491803279,0.7889447236180905,1.6595044186449492,0.10228433216877186,2.485558157689306
"frozenset({356, 589})",frozenset({480}),0.26229508196721313,0.3622950819672131,0.20655737704918034,0.7875,2.1736425339366514,0.11152915882827198,3.0009643201542913
frozenset({1210}),"frozenset({1196, 260})",0.30491803278688523,0.2983606557377049,0.23934426229508196,0.7849462365591398,2.630863759896018,0.14836871808653587,3.2626229508196714
"frozenset({2571, 318})",frozenset({356}),0.2819672131147541,0.521311475409836,0.22131147540983606,0.7848837209302326,1.505594559017113,0.07431873152378393,2.2252547629596817
frozenset({2959}),frozenset({2571}),0.34262295081967215,0.43278688524590164,0.26885245901639343,0.784688995215311,1.8131071480353778,0.12056973931738779,2.6343897996357013
frozenset({1270}),frozenset({356}),0.26557377049180325,0.521311475409836,0.2081967213114754,0.7839506172839507,1.5038046432176413,0.06975006718624027,2.215644028103045
frozenset({4993}),"frozenset({5952, 7153})",0.30327868852459017,0.24918032786885247,0.23770491803278687,0.7837837837837838,3.145448079658606,0.16213383499059392,3.472540983606557
"frozenset({318, 2959})",frozenset({356}),0.2573770491803279,0.521311475409836,0.20163934426229507,0.7834394904458598,1.5028241797860835,0.06746573501746841,2.2104146576663446
"frozenset({5952, 4993})",frozenset({2571}),0.2573770491803279,0.43278688524590164,0.20163934426229507,0.7834394904458598,1.8102200347423276,0.09024993281375972,2.6191899710703948
"frozenset({296, 47})",frozenset({356}),0.2639344262295082,0.521311475409836,0.20655737704918034,0.782608695652174,1.5012305168170634,0.0689653319000269,2.2019672131147545
"frozenset({296, 356})",frozenset({318}),0.34590163934426227,0.5131147540983606,0.27049180327868855,0.7819905213270143,1.5240070862922643,0.0930045686643376,2.233321454027086
frozenset({608}),frozenset({296}),0.2836065573770492,0.47540983606557374,0.22131147540983606,0.7803468208092484,1.6414191748056606,0.08648212846009137,2.388265746333045
"frozenset({2571, 260})",frozenset({1210}),0.2754098360655738,0.30491803278688523,0.21475409836065573,0.7797619047619047,2.5572836661546337,0.13077667293738243,3.156047851129817
frozenset({7153}),frozenset({2571}),0.28852459016393445,0.43278688524590164,0.22459016393442624,0.7784090909090909,1.7985967630853994,0.09972050524052674,2.559730979403111
"frozenset({296, 318})",frozenset({356}),0.3475409836065574,0.521311475409836,0.27049180327868855,0.7783018867924528,1.4929690281238877,0.08931470034936848,2.159190791768399
"frozenset({2571, 1196})","frozenset({1210, 260})",0.26557377049180325,0.27049180327868855,0.20655737704918034,0.7777777777777779,2.8754208754208754,0.1347218489653319,3.2827868852459035
"frozenset({356, 110})",frozenset({318}),0.28032786885245903,0.5131147540983606,0.2180327868852459,0.7777777777777778,1.5157969471068515,0.07419242139209892,2.1909836065573773
"frozenset({593, 356})",frozenset({318}),0.30983606557377047,0.5131147540983606,0.24098360655737705,0.7777777777777778,1.5157969471068515,0.0820021499596883,2.1909836065573773
"frozenset({296, 593})",frozenset({356}),0.32131147540983607,0.521311475409836,0.24918032786885247,0.7755102040816326,1.4876139134899244,0.08167696855683959,2.1323397913561846
frozenset({1198}),frozenset({260}),0.319672131147541,0.3918032786885246,0.24754098360655738,0.7743589743589743,1.9763973822551226,0.12229239451760279,2.6954172876304012
frozenset({1210}),frozenset({2571}),0.30491803278688523,0.43278688524590164,0.2360655737704918,0.7741935483870969,1.7888563049853374,0.10410104810534804,2.511943793911008
frozenset({4993}),frozenset({2571}),0.30327868852459017,0.43278688524590164,0.23442622950819672,0.772972972972973,1.786036036036036,0.10317119054017737,2.498438719750195
frozenset({588}),frozenset({356}),0.28032786885245903,0.521311475409836,0.21639344262295082,0.7719298245614035,1.4807458898819377,0.07025530771298039,2.0988650693568722
"frozenset({356, 110})",frozenset({296}),0.28032786885245903,0.47540983606557374,0.21639344262295082,0.7719298245614035,1.6237144585601937,0.0831228164471916,2.3001261034047915
frozenset({527}),frozenset({318}),0.34098360655737703,0.5131147540983606,0.26229508196721313,0.7692307692307693,1.499139837797985,0.08733136253695248,2.109836065573771
frozenset({457}),frozenset({356}),0.30491803278688523,0.521311475409836,0.23442622950819672,0.7688172043010754,1.4747751403259624,0.07546895995700081,2.0706061761341985
"frozenset({2571, 2959})",frozenset({296}),0.26885245901639343,0.47540983606557374,0.20655737704918034,0.7682926829268294,1.6160639192598827,0.07874227358237035,2.2640207075064724
"frozenset({2571, 2959})",frozenset({318}),0.26885245901639343,0.5131147540983606,0.20655737704918034,0.7682926829268294,1.4973116184835973,0.06860521365224406,2.101294219154445
frozenset({380}),frozenset({356}),0.260655737704918,0.521311475409836,0.2,0.7672955974842768,1.4718563347968832,0.06411717280300996,2.057066902968543
"frozenset({593, 318})",frozenset({356}),0.31475409836065577,0.521311475409836,0.24098360655737705,0.7656249999999999,1.4686517295597483,0.07689868314969095,2.0424043715846985
"frozenset({296, 2571})",frozenset({318}),0.27049180327868855,0.5131147540983606,0.20655737704918034,0.7636363636363637,1.4882370026139997,0.06776404192421392,2.059899117276167
"frozenset({296, 2571})",frozenset({2959}),0.27049180327868855,0.34262295081967215,0.20655737704918034,0.7636363636363637,2.2287951283166594,0.1138806772373018,2.781210592686003
"frozenset({1210, 260})","frozenset({2571, 1196})",0.27049180327868855,0.26557377049180325,0.20655737704918034,0.7636363636363637,2.875420875420876,0.1347218489653319,3.10718789407314
frozenset({110}),frozenset({356}),0.36721311475409835,0.521311475409836,0.28032786885245903,0.7633928571428572,1.4643699460916444,0.0888954582101586,2.023136405815033
"frozenset({2571, 356})",frozenset({318}),0.2901639344262295,0.5131147540983606,0.22131147540983606,0.7627118644067796,1.4864352629013917,0.07242407954850846,2.0518735362997655
frozenset({260}),frozenset({1196}),0.3918032786885246,0.3344262295081967,0.2983606557377049,0.7615062761506276,2.2770530806464846,0.16733136253695244,2.790739142939315
frozenset({2762}),frozenset({356}),0.2721311475409836,0.521311475409836,0.20655737704918034,0.7590361445783133,1.456012730165947,0.0646922870196184,1.9865573770491805
"frozenset({296, 356, 318})",frozenset({593}),0.27049180327868855,0.4426229508196721,0.20491803278688525,0.7575757575757576,1.7115600448933783,0.08519215264713786,2.2991803278688523
"frozenset({296, 2571})",frozenset({593}),0.27049180327868855,0.4426229508196721,0.20491803278688525,0.7575757575757576,1.7115600448933783,0.08519215264713786,2.2991803278688523
"frozenset({2571, 356})",frozenset({296}),0.2901639344262295,0.47540983606557374,0.21967213114754097,0.7570621468926553,1.5924410676017922,0.08172534264982531,2.159359512009149
frozenset({5952}),frozenset({2571}),0.28852459016393445,0.43278688524590164,0.2180327868852459,0.7556818181818181,1.7460829889807161,0.09316312819134641,2.3216164696911927
frozenset({1196}),frozenset({1210}),0.3344262295081967,0.30491803278688523,0.25245901639344265,0.7549019607843138,2.4757537423571585,0.1504864283794679,2.8359344262295094
frozenset({527}),frozenset({356}),0.34098360655737703,0.521311475409836,0.2573770491803279,0.7548076923076924,1.4479015481373976,0.07961838215533462,1.9522982963677284
"frozenset({1196, 260})",frozenset({1198}),0.2983606557377049,0.319672131147541,0.22459016393442624,0.7527472527472527,2.354747816286278,0.1292125772641763,2.7515482695810562
"frozenset({480, 356})",frozenset({296}),0.2967213114754098,0.47540983606557374,0.22295081967213115,0.7513812154696133,1.580491522194704,0.08188658962644452,2.1100182149362485
frozenset({2959}),frozenset({318}),0.34262295081967215,0.5131147540983606,0.2573770491803279,0.7511961722488039,1.4639925401654006,0.08157215802203713,1.9569041614123586
"frozenset({2571, 260})","frozenset({1210, 1196})",0.2754098360655738,0.25245901639344265,0.20655737704918034,0.75,2.9707792207792205,0.1370276807309863,2.9901639344262296
frozenset({1198}),frozenset({2571}),0.319672131147541,0.43278688524590164,0.23934426229508196,0.7487179487179486,1.7299922299922297,0.1009943563558183,2.257276681164268
frozenset({47}),frozenset({356}),0.31311475409836065,0.521311475409836,0.23442622950819672,0.7486910994764399,1.4361684612598375,0.07119591507659234,1.904781420765028
"frozenset({356, 110})",frozenset({480}),0.28032786885245903,0.3622950819672131,0.2098360655737705,0.7485380116959064,2.066100394273769,0.10827465735017468,2.5359893252001524
frozenset({592}),frozenset({356}),0.29180327868852457,0.521311475409836,0.2180327868852459,0.7471910112359551,1.433290933502933,0.06591238914270361,1.8934790528233156
"frozenset({2571, 356})",frozenset({2959}),0.2901639344262295,0.34262295081967215,0.21639344262295082,0.7457627118644068,2.176628010704728,0.11697661918839021,2.58568306010929
frozenset({150}),frozenset({318}),0.3081967213114754,0.5131147540983606,0.22950819672131148,0.7446808510638299,1.451294949357624,0.07136791185165281,1.9069672131147548
frozenset({47}),frozenset({593}),0.31311475409836065,0.4426229508196721,0.23278688524590163,0.743455497382199,1.679658716307931,0.09419510884170923,2.1726329876212778
frozenset({589}),frozenset({356}),0.3540983606557377,0.521311475409836,0.26229508196721313,0.7407407407407408,1.4209177731190312,0.07769954313356628,1.8463700234192044
"frozenset({296, 318})",frozenset({593}),0.3475409836065574,0.4426229508196721,0.2573770491803279,0.7405660377358491,1.6731306778476591,0.10354743348562218,2.148435171385991
"frozenset({356, 318})",frozenset({296}),0.3655737704918033,0.47540983606557374,0.27049180327868855,0.7399103139013453,1.5563630740683472,0.09669443697930666,2.0169587337478805
frozenset({7153}),frozenset({356}),0.28852459016393445,0.521311475409836,0.21311475409836064,0.7386363636363635,1.4168810748999427,0.06270357430798171,1.8315039201710615
frozenset({592}),frozenset({296}),0.29180327868852457,0.47540983606557374,0.21475409836065573,0.7359550561797753,1.5480433940333205,0.07602794947594735,1.9867457272410187
frozenset({1196}),"frozenset({2571, 260})",0.3344262295081967,0.2754098360655738,0.2459016393442623,0.7352941176470588,2.669817927170868,0.15379736629938187,2.737340619307832
"frozenset({480, 356})",frozenset({318}),0.2967213114754098,0.5131147540983606,0.2180327868852459,0.7348066298342543,1.4320512594213903,0.06578070411179796,1.8359631147540993
frozenset({47}),frozenset({318}),0.31311475409836065,0.5131147540983606,0.22950819672131148,0.7329842931937173,1.42849974072897,0.06884439666756251,1.823432979749277
"frozenset({2571, 318})",frozenset({2959}),0.2819672131147541,0.34262295081967215,0.20655737704918034,0.7325581395348838,2.138088349838656,0.10994893845740393,2.4580185317177485
"frozenset({2571, 318})",frozenset({296}),0.2819672131147541,0.47540983606557374,0.20655737704918034,0.7325581395348838,1.5408981555733763,0.0725073904864284,1.9615110477548119
frozenset({296}),frozenset({318}),0.47540983606557374,0.5131147540983606,0.3475409836065574,0.7310344827586207,1.4246997906797403,0.1036011824778286,1.8102143757881466
frozenset({32}),frozenset({296}),0.2836065573770492,0.47540983606557374,0.20655737704918034,0.7283236994219653,1.5319912298186167,0.07172803009943565,1.9309382629926752
frozenset({608}),frozenset({593}),0.2836065573770492,0.4426229508196721,0.20655737704918034,0.7283236994219653,1.6454720616570326,0.08102660575114218,2.0516219044297173
frozenset({1198}),frozenset({1196}),0.319672131147541,0.3344262295081967,0.23278688524590163,0.7282051282051282,2.177476118652589,0.12588013974737972,2.4488091555830493
frozenset({296}),frozenset({356}),0.47540983606557374,0.521311475409836,0.34590163934426227,0.7275862068965517,1.3956842333550208,0.09806503628056976,1.7572110396347793
"frozenset({2571, 260})",frozenset({1198}),0.2754098360655738,0.319672131147541,0.2,0.7261904761904762,2.2716727716727716,0.11195915076592314,2.484675694939415
frozenset({593}),frozenset({296}),0.4426229508196721,0.47540983606557374,0.32131147540983607,0.725925925925926,1.526947637292465,0.11088417092179523,1.9140451927337179
frozenset({457}),frozenset({593}),0.30491803278688523,0.4426229508196721,0.22131147540983606,0.7258064516129032,1.6397849462365592,0.08634775597957539,2.0327868852459017
frozenset({7153}),frozenset({318}),0.28852459016393445,0.5131147540983606,0.2081967213114754,0.7215909090909091,1.4062953819343595,0.060150497178177914,1.7488123118099699
frozenset({2028}),frozenset({356}),0.3,0.521311475409836,0.21639344262295082,0.7213114754098361,1.3836477987421385,0.060000000000000026,1.7176470588235297
"frozenset({296, 356})",frozenset({593}),0.34590163934426227,0.4426229508196721,0.24918032786885247,0.7203791469194314,1.6275232578550116,0.09607632356893311,1.9933314809669358
frozenset({50}),frozenset({356}),0.3262295081967213,0.521311475409836,0.23442622950819672,0.7185929648241206,1.3784330457318037,0.06435904326793873,1.7010538641686184
frozenset({2959}),frozenset({296}),0.34262295081967215,0.47540983606557374,0.2459016393442623,0.7177033492822966,1.5096518726282793,0.08301531846277882,1.8582939705473742
frozenset({1196}),"frozenset({1210, 260})",0.3344262295081967,0.27049180327868855,0.23934426229508196,0.7156862745098039,2.645870469399881,0.14888470841171725,2.565856416054268
frozenset({457}),frozenset({480}),0.30491803278688523,0.3622950819672131,0.2180327868852459,0.7150537634408602,1.9736778085924198,0.10756248320343996,2.237983297247139
frozenset({110}),frozenset({296}),0.36721311475409835,0.47540983606557374,0.26229508196721313,0.7142857142857143,1.5024630541871922,0.08771835528083852,1.836065573770492
frozenset({2858}),frozenset({296}),0.31475409836065577,0.47540983606557374,0.22459016393442624,0.7135416666666666,1.5008979885057472,0.07495296963181941,1.8312965722801786
frozenset({592}),frozenset({589}),0.29180327868852457,0.3540983606557377,0.2081967213114754,0.7134831460674158,2.014929255097795,0.1048696586938995,2.2543233686917397
"frozenset({356, 110})",frozenset({593}),0.28032786885245903,0.4426229508196721,0.2,0.7134502923976608,1.611869179120641,0.07592045149153454,1.9451321512211437
frozenset({589}),frozenset({480}),0.3540983606557377,0.3622950819672131,0.25245901639344265,0.712962962962963,1.9679068208479975,0.12417092179521638,2.2216816499206775
frozenset({318}),frozenset({356}),0.5131147540983606,0.521311475409836,0.3655737704918033,0.7124600638977636,1.3666686760303013,0.09808116097823172,1.664772313296904
frozenset({593}),frozenset({318}),0.4426229508196721,0.5131147540983606,0.31475409836065577,0.7111111111111111,1.3858714944976929,0.08763773179252896,1.6853720050441365
frozenset({780}),frozenset({356}),0.28852459016393445,0.521311475409836,0.20491803278688525,0.7102272727272727,1.3623856489422528,0.054506852996506316,1.651944712311154
frozenset({7153}),"frozenset({4993, 2571})",0.28852459016393445,0.23442622950819672,0.20491803278688525,0.7102272727272727,3.0296408137317226,0.13728030099435634,2.6419800707168113
frozenset({110}),frozenset({318}),0.36721311475409835,0.5131147540983606,0.260655737704918,0.7098214285714285,1.3833580556823368,0.07223327062617577,1.6778814627994953
frozenset({1210}),"frozenset({2571, 1196})",0.30491803278688523,0.26557377049180325,0.21639344262295082,0.7096774193548387,2.6722421346077265,0.13541521096479442,2.5296903460837887
frozenset({1210}),frozenset({356}),0.30491803278688523,0.521311475409836,0.21639344262295082,0.7096774193548387,1.3613308987624266,0.057436173071754915,1.6488160291438982
frozenset({858}),frozenset({318}),0.2983606557377049,0.5131147540983606,0.21147540983606558,0.7087912087912088,1.3813502791138577,0.05838215533458749,1.6719455613980827
frozenset({2858}),frozenset({2571}),0.31475409836065577,0.43278688524590164,0.22295081967213115,0.7083333333333333,1.6366792929292928,0.08672937382424079,1.9447306791569083
frozenset({2959}),frozenset({356}),0.34262295081967215,0.521311475409836,0.24262295081967214,0.7081339712918661,1.3583701965032653,0.06400967481859718,1.6400967481859718
"frozenset({480, 356})",frozenset({110}),0.2967213114754098,0.36721311475409835,0.2098360655737705,0.707182320441989,1.9258089976322024,0.10087610857296427,2.1610269099907216
frozenset({608}),frozenset({318}),0.2836065573770492,0.5131147540983606,0.2,0.7052023121387283,1.3743559437847421,0.0544772910507928,1.6515911282545805
frozenset({1210}),"frozenset({2571, 260})",0.30491803278688523,0.2754098360655738,0.21475409836065573,0.7043010752688172,2.557283666154634,0.13077667293738243,2.45043219076006
frozenset({260}),frozenset({2571}),0.3918032786885246,0.43278688524590164,0.2754098360655738,0.7029288702928871,1.6241917078737165,0.10584251545283527,1.9093511891018247
frozenset({1198}),"frozenset({1196, 260})",0.319672131147541,0.2983606557377049,0.22459016393442624,0.7025641025641025,2.3547478162862774,0.1292125772641763,2.3589598643301293
frozenset({356}),frozenset({318}),0.521311475409836,0.5131147540983606,0.3655737704918033,0.7012578616352202,1.3666686760303015,0.09808116097823172,1.6297842968075933
frozenset({593}),frozenset({356}),0.4426229508196721,0.521311475409836,0.30983606557377047,0.7,1.3427672955974843,0.0790916420317119,1.5956284153005464
frozenset({5952}),"frozenset({4993, 2571})",0.28852459016393445,0.23442622950819672,0.20163934426229507,0.6988636363636362,2.9811665607120146,0.13400161246976616,2.5422827095576856
"frozenset({1196, 260})",frozenset({356}),0.2983606557377049,0.521311475409836,0.2081967213114754,0.6978021978021978,1.338551385721197,0.0526578876646063,1.5840238450074515
frozenset({858}),frozenset({296}),0.2983606557377049,0.47540983606557374,0.2081967213114754,0.6978021978021978,1.4677908298597955,0.06635313087879602,1.7359165424739194
frozenset({480}),frozenset({589}),0.3622950819672131,0.3540983606557377,0.25245901639344265,0.6968325791855204,1.9679068208479977,0.12417092179521638,2.130511377538537
frozenset({150}),frozenset({296}),0.3081967213114754,0.47540983606557374,0.21475409836065573,0.6968085106382979,1.465700660308144,0.0682343456060199,1.730227207362669
frozenset({592}),frozenset({480}),0.29180327868852457,0.3622950819672131,0.20327868852459016,0.6966292134831461,1.9228227159489553,0.09755979575382963,2.102064359441409
"frozenset({480, 356})",frozenset({589}),0.2967213114754098,0.3540983606557377,0.20655737704918034,0.696132596685083,1.9659300184162067,0.1014888470841172,2.1256035767511183
frozenset({1196}),frozenset({1198}),0.3344262295081967,0.319672131147541,0.23278688524590163,0.696078431372549,2.177476118652589,0.12588013974737972,2.2384981491274454
frozenset({1}),frozenset({356}),0.33934426229508197,0.521311475409836,0.2360655737704918,0.6956521739130435,1.3344271260596117,0.05916151572158024,1.5728337236533958
frozenset({589}),frozenset({296}),0.3540983606557377,0.47540983606557374,0.2459016393442623,0.6944444444444444,1.460727969348659,0.07755979575382962,1.7168405365126675
frozenset({457}),frozenset({318}),0.30491803278688523,0.5131147540983606,0.21147540983606558,0.6935483870967742,1.3516438214985058,0.0550174684224671,1.5887834339948235
frozenset({5952}),frozenset({356}),0.28852459016393445,0.521311475409836,0.2,0.6931818181818181,1.3296883933676387,0.049588820209621076,1.5601700060716452
"frozenset({1196, 260})","frozenset({1210, 2571})",0.2983606557377049,0.2360655737704918,0.20655737704918034,0.6923076923076923,2.9326923076923075,0.13612469766191884,2.482786885245902
frozenset({260}),frozenset({1210}),0.3918032786885246,0.30491803278688523,0.27049180327868855,0.690376569037657,2.264138210284789,0.1510239183015319,2.2449268941072225
frozenset({457}),frozenset({296}),0.30491803278688523,0.47540983606557374,0.2098360655737705,0.6881720430107527,1.4475342973674454,0.06487503359312013,1.682306387789712
frozenset({457}),frozenset({589}),0.30491803278688523,0.3540983606557377,0.2098360655737705,0.6881720430107527,1.9434488251692554,0.10186509002956196,2.0713397399660827
frozenset({457}),frozenset({110}),0.30491803278688523,0.36721311475409835,0.2098360655737705,0.6881720430107527,1.8740399385560678,0.09786616500940608,2.02928208027134
"frozenset({480, 356})",frozenset({593}),0.2967213114754098,0.4426229508196721,0.20327868852459016,0.6850828729281768,1.5477798240229181,0.07194302606826122,1.7699165947656026
frozenset({480}),frozenset({296}),0.3622950819672131,0.47540983606557374,0.24754098360655738,0.6832579185520362,1.4371976907473867,0.07530233808116099,1.6562060889929744
frozenset({858}),frozenset({260}),0.2983606557377049,0.3918032786885246,0.20327868852459016,0.6813186813186813,1.7389305255414043,0.0863800053748992,1.9084793668739402
frozenset({858}),frozenset({593}),0.2983606557377049,0.4426229508196721,0.20327868852459016,0.6813186813186813,1.5392755392755393,0.07121741467347487,1.7490107405313737
frozenset({4993}),frozenset({356}),0.30327868852459017,0.521311475409836,0.20655737704918034,0.6810810810810811,1.3064762876083633,0.04845471647406613,1.5009724923589889
frozenset({1210}),"frozenset({1196, 2571, 260})",0.30491803278688523,0.2459016393442623,0.20655737704918034,0.6774193548387097,2.75483870967742,0.13157753292125773,2.337704918032787
frozenset({318}),frozenset({296}),0.5131147540983606,0.47540983606557374,0.3475409836065574,0.6773162939297126,1.4246997906797403,0.1036011824778286,1.6257101119948068
frozenset({589}),frozenset({110}),0.3540983606557377,0.36721311475409835,0.23934426229508196,0.6759259259259259,1.8406911375661377,0.10931470034936847,1.952599531615925
frozenset({296}),frozenset({593}),0.47540983606557374,0.4426229508196721,0.32131147540983607,0.6758620689655173,1.5269476372924649,0.11088417092179523,1.7195674921520754
"frozenset({1196, 260})",frozenset({296}),0.2983606557377049,0.47540983606557374,0.20163934426229507,0.6758241758241758,1.4215611974232663,0.05979575382961569,1.6182272853570434
frozenset({858}),frozenset({2571}),0.2983606557377049,0.43278688524590164,0.20163934426229507,0.6758241758241758,1.5615634365634363,0.07251276538564899,1.7497082522923033
frozenset({4993}),frozenset({318}),0.30327868852459017,0.5131147540983606,0.20491803278688525,0.6756756756756757,1.3168120196874191,0.04930126310131688,1.5012295081967213
frozenset({4993}),"frozenset({7153, 2571})",0.30327868852459017,0.22459016393442624,0.20491803278688525,0.6756756756756757,3.0084829354902345,0.13680462241332975,2.390846994535519
